name,label,video_lb_id
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_400.mp4,400,1502331
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_401.mp4,401,1502332
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_402.mp4,402,1502333
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_403.mp4,403,1502334
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_404.mp4,404,1502335
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_405.mp4,405,1502336
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_406.mp4,406,1502337
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_407.mp4,407,1502338
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_408.mp4,408,1502339
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_409.mp4,409,1502340
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_410.mp4,410,1502341
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_411.mp4,411,1502342
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_412.mp4,412,1502343
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_413.mp4,413,1502344
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_414.mp4,414,1502345
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_415.mp4,415,1502346
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_416.mp4,416,1502347
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_417.mp4,417,1502348
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_418.mp4,418,1502349
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_419.mp4,419,1502350
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_420.mp4,420,1502351
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_421.mp4,421,1502352
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord2_421.mp4,421,1502353
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_422.mp4,422,1502354
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_423.mp4,423,1502355
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_424.mp4,424,1502356
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_425.mp4,425,1502357
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_426.mp4,426,1502358
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_427.mp4,427,1502359
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_428.mp4,428,1502360
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_429.mp4,429,1502361
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_430.mp4,430,1502362
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_431.mp4,431,1502363
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_432.mp4,432,1502364
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_433.mp4,433,1502365
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_434.mp4,434,1502366
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_435.mp4,435,1502367
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_436.mp4,436,1502368
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_437.mp4,437,1502369
08_Thay-Son_400-700_1-2-3_0112___center_device01_signer08_center_ord1_438.mp4,438,1502370
