name,label,video_lb_id
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_0.mp4,0,475749
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_1.mp4,1,475750
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_2.mp4,2,475751
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_3.mp4,3,475752
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_4.mp4,4,475753
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_5.mp4,5,475754
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_6.mp4,6,475755
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_7.mp4,7,475756
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_8.mp4,8,475757
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_9.mp4,9,475758
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_10.mp4,10,475759
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_11.mp4,11,475760
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_12.mp4,12,475761
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_13.mp4,13,475762
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_14.mp4,14,475763
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_15.mp4,15,475764
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord2_15.mp4,15,475765
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_16.mp4,16,475766
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_17.mp4,17,475767
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_18.mp4,18,475768
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_19.mp4,19,475769
22_Tri-Trong_1-200_13-14-15_0116___left_device14_signer22_left_ord1_20.mp4,20,475770
