name,label,video_lb_id
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_400.mp4,400,1502631
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_401.mp4,401,1502632
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_402.mp4,402,1502633
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_403.mp4,403,1502634
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_404.mp4,404,1502635
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_405.mp4,405,1502636
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_406.mp4,406,1502637
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_407.mp4,407,1502638
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_408.mp4,408,1502639
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_409.mp4,409,1502640
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_410.mp4,410,1502641
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_411.mp4,411,1502642
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_412.mp4,412,1502643
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_413.mp4,413,1502644
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_414.mp4,414,1502645
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_415.mp4,415,1502646
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_416.mp4,416,1502647
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_417.mp4,417,1502648
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_418.mp4,418,1502649
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_419.mp4,419,1502650
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_420.mp4,420,1502651
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_421.mp4,421,1502652
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord2_421.mp4,421,1502653
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_422.mp4,422,1502654
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_423.mp4,423,1502655
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_424.mp4,424,1502656
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_425.mp4,425,1502657
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_426.mp4,426,1502658
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_427.mp4,427,1502659
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_428.mp4,428,1502660
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_429.mp4,429,1502661
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_430.mp4,430,1502662
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_431.mp4,431,1502663
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_432.mp4,432,1502664
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_433.mp4,433,1502665
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_434.mp4,434,1502666
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_435.mp4,435,1502667
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_436.mp4,436,1502668
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_437.mp4,437,1502669
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_438.mp4,438,1502670
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_439.mp4,439,1502671
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_440.mp4,440,1502672
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_441.mp4,441,1502673
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_442.mp4,442,1502674
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_443.mp4,443,1502675
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_444.mp4,444,1502676
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_445.mp4,445,1502677
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_446.mp4,446,1502678
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_447.mp4,447,1502679
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_448.mp4,448,1502680
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_449.mp4,449,1502681
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_450.mp4,450,1502682
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_451.mp4,451,1502683
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_452.mp4,452,1502684
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_453.mp4,453,1502685
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_454.mp4,454,1502686
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_455.mp4,455,1502687
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_457.mp4,457,1502688
08_Thay-Son_400-700_1-2-3_0112___right_device12_signer08_right_ord1_458.mp4,458,1502689
